pdbId,AAA,AEE,DAL,DEI,DII,DN,EF,FI,FR,GM,HG,HP,II,LRE,LVL,MD,MF,MN,NE,NR,NV,NY,RM,YI,label,deg_0,clco_0,clce_0,dce_0,ebc_0,cfcc_0,sgc_0,deg_1,clco_1,clce_1,dce_1,ebc_1,cfcc_1,sgc_1,deg_2,clco_2,clce_2,dce_2,ebc_2,cfcc_2,sgc_2,deg_3,clco_3,clce_3,dce_3,ebc_3,cfcc_3,sgc_3,deg_4,clco_4,clce_4,dce_4,ebc_4,cfcc_4,sgc_4,deg_5,clco_5,clce_5,dce_5,ebc_5,cfcc_5,sgc_5,deg_6,clco_6,clce_6,dce_6,ebc_6,cfcc_6,sgc_6,deg_7,clco_7,clce_7,dce_7,ebc_7,cfcc_7,sgc_7,deg_8,clco_8,clce_8,dce_8,ebc_8,cfcc_8,sgc_8,deg_9,clco_9,clce_9,dce_9,ebc_9,cfcc_9,sgc_9
3U8V:B,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5783132530120482,1.0,1.0,0.3734939759036144,0.03614457831325301,0.0,0.0,0.42168674698795183,0.0,0.0,0.43373493975903615,0.03614457831325301,0.0,0.7228915662650602,0.0,0.0,0.0,0.14457831325301204,0.21686746987951808,0.18072289156626506,0.27710843373493976,0.0,0.0,0.0,0.04819277108433735,0.20481927710843373,0.3132530120481928,0.0,0.0,0.0,0.0,0.0,0.1927710843373494,0.27710843373493976,0.0,0.0,0.0,0.0,0.0,0.1686746987951807,0.10843373493975904,0.0,0.0,0.0,0.0,0.0,0.14457831325301204,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,0.0,0.04819277108433735,0.0,0.0,0.0,0.0,0.0
4ONE:B,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.007905138339920948,0.011857707509881422,0.0,0.0,0.0,0.0,0.0,0.011857707509881422,0.0,0.1067193675889328,1.0,0.9988764044943822,1.0,0.9604743083003952,0.09486166007905138,0.007905138339920948,0.8932806324110671,0.0,0.0011235955056179776,0.0,0.03952569169960474,0.1383399209486166,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.2924901185770751,0.20553359683794467,0.0,0.0,0.0,0.0,0.0,0.2015810276679842,0.3320158102766799,0.0,0.0,0.0,0.0,0.0,0.20948616600790515,0.2411067193675889,0.0,0.0,0.0,0.0,0.0,0.03952569169960474,0.06719367588932806,0.0,0.0,0.0,0.0,0.0,0.003952569169960474,0.05533596837944664,0.0,0.0,0.0,0.0,0.0,0.0,0.03557312252964427,0.0,0.0,0.0,0.0,0.0
2O5F:B,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,1.0,0.9963099630996308,1.0,0.9876543209876544,0.13580246913580246,0.0,0.9197530864197532,0.0,0.0018450184501845016,0.0,0.012345679012345678,0.15432098765432098,0.012345679012345678,0.08024691358024691,0.0,0.0018450184501845016,0.0,0.0,0.3395061728395062,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.12962962962962962,0.22839506172839505,0.0,0.0,0.0,0.0,0.0,0.1851851851851852,0.2469135802469136,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.06790123456790123,0.0,0.0,0.0,0.0,0.0
5LUN:D,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0.005847953216374269,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.0029239766081871343,0.0,0.2280701754385965,1.0,0.999140154772141,1.0,0.9795321637426899,0.11695906432748535,0.0,0.7719298245614035,0.0,0.0008598452278589854,0.0,0.02046783625730994,0.1286549707602339,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.3538011695906433,0.2251461988304093,0.0,0.0,0.0,0.0,0.0,0.1812865497076024,0.3128654970760234,0.0,0.0,0.0,0.0,0.0,0.195906432748538,0.2456140350877193,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.04678362573099415,0.0,0.0,0.0,0.0,0.0,0.005847953216374269,0.04678362573099415,0.0,0.0,0.0,0.0,0.0,0.0,0.029239766081871343,0.0,0.0,0.0,0.0,0.0
5GUQ:C,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020134228187919462,0.0,0.006711409395973154,1.0,0.9961089494163424,1.0,0.9865771812080536,0.10738255033557048,0.0,0.8791946308724832,0.0,0.003891050583657589,0.0,0.013422818791946308,0.12751677852348994,0.040268456375838924,0.11409395973154365,0.0,0.0,0.0,0.0,0.3422818791946309,0.22818791946308725,0.0,0.0,0.0,0.0,0.0,0.1879194630872484,0.22818791946308725,0.0,0.0,0.0,0.0,0.0,0.1879194630872484,0.2885906040268457,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.08724832214765099,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.0738255033557047,0.0,0.0,0.0,0.0,0.0,0.0,0.053691275167785234,0.0,0.0,0.0,0.0,0.0
4NE4:A,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0035587188612099642,0.0035587188612099642,0.0,0.0,0.0,0.0,0.0,0.007117437722419929,0.0,0.17793594306049826,1.0,0.995260663507109,1.0,0.9323843416370108,0.0498220640569395,0.0,0.8220640569395018,0.0,0.0047393364928909965,0.0,0.06761565836298933,0.05338078291814947,0.021352313167259787,0.0,0.0,0.0,0.0,0.0,0.3950177935943061,0.202846975088968,0.0,0.0,0.0,0.0,0.0,0.18505338078291814,0.3274021352313167,0.0,0.0,0.0,0.0,0.0,0.2455516014234876,0.2419928825622776,0.0,0.0,0.0,0.0,0.0,0.046263345195729534,0.05338078291814947,0.0,0.0,0.0,0.0,0.0,0.014234875444839857,0.1209964412811388,0.0,0.0,0.0,0.0,0.0,0.0,0.028469750889679717,0.0,0.0,0.0,0.0,0.0
4GCX:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27100271002710025,1.0,0.9992553983618764,1.0,0.9620596205962059,0.07317073170731707,0.0,0.7289972899728997,0.0,0.0007446016381236039,0.0,0.037940379403794036,0.11924119241192413,0.043360433604336036,0.0,0.0,0.0,0.0,0.0,0.33062330623306235,0.23848238482384826,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2764227642276423,0.0,0.0,0.0,0.0,0.0,0.2086720867208672,0.2682926829268293,0.0,0.0,0.0,0.0,0.0,0.027100271002710032,0.05420054200542008,0.0,0.0,0.0,0.0,0.0,0.018970189701897008,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.04607046070460705,0.0,0.0,0.0,0.0,0.0
3KS6:B,0,0,0,0,0,0,2,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0.008032128514056224,0.008032128514056224,0.0,0.0,0.0,0.0,0.0,0.008032128514056224,0.0,0.08032128514056225,1.0,0.9988372093023256,1.0,0.9759036144578314,0.0963855421686747,0.0,0.9196787148594378,0.0,0.0011627906976744186,0.0,0.024096385542168683,0.11244979919678716,0.052208835341365466,0.0,0.0,0.0,0.0,0.0,0.3493975903614458,0.23694779116465864,0.0,0.0,0.0,0.0,0.0,0.24096385542168675,0.2289156626506024,0.0,0.0,0.0,0.0,0.0,0.1646586345381526,0.26506024096385544,0.0,0.0,0.0,0.0,0.0,0.008032128514056224,0.060240963855421686,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.1004016064257028,0.0,0.0,0.0,0.0,0.0,0.0,0.04819277108433735,0.0,0.0,0.0,0.0,0.0
4FXU:C,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.030456852791878174,1.0,0.9984709480122324,1.0,1.0,0.15228426395939088,0.005076142131979695,0.949238578680203,0.0,0.001529051987767584,0.0,0.0,0.12690355329949238,0.06091370558375635,0.02030456852791878,0.0,0.0,0.0,0.0,0.39086294416243655,0.2487309644670051,0.0,0.0,0.0,0.0,0.0,0.14213197969543148,0.3197969543147208,0.0,0.0,0.0,0.0,0.0,0.16243654822335024,0.2385786802030457,0.0,0.0,0.0,0.0,0.0,0.02030456852791878,0.02030456852791878,0.0,0.0,0.0,0.0,0.0,0.0,0.05076142131979696,0.0,0.0,0.0,0.0,0.0,0.0,0.05583756345177665,0.0,0.0,0.0,0.0,0.0
2JH3:D,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0021929824561403508,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.6864035087719298,1.0,0.9955611921369688,1.0,0.9978070175438596,0.11403508771929825,0.0021929824561403508,0.3135964912280701,0.0,0.003804692454026633,0.0,0.0021929824561403508,0.11403508771929825,0.05921052631578948,0.0,0.0,0.0006341154090044388,0.0,0.0,0.33114035087719296,0.2236842105263158,0.0,0.0,0.0,0.0,0.0,0.22149122807017546,0.2741228070175439,0.0,0.0,0.0,0.0,0.0,0.19078947368421054,0.2675438596491228,0.0,0.0,0.0,0.0,0.0,0.015350877192982457,0.05043859649122807,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.03289473684210526,0.0,0.0,0.0,0.0,0.0
4Q8Q:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0.0,0.002793296089385475,0.0,0.0,0.0,0.0,0.0,0.002793296089385475,0.0,0.26256983240223464,1.0,0.9992211838006232,1.0,0.9804469273743016,0.09497206703910614,0.002793296089385475,0.7374301675977654,0.0,0.000778816199376947,0.0,0.019553072625698324,0.10893854748603353,0.04748603351955307,0.0,0.0,0.0,0.0,0.0,0.329608938547486,0.23743016759776536,0.0,0.0,0.0,0.0,0.0,0.2206703910614525,0.2681564245810056,0.0,0.0,0.0,0.0,0.0,0.1983240223463688,0.2737430167597765,0.0,0.0,0.0,0.0,0.0,0.030726256983240226,0.0446927374301676,0.0,0.0,0.0,0.0,0.0,0.013966480446927372,0.07541899441340782,0.0,0.0,0.0,0.0,0.0,0.0,0.04748603351955307,0.0,0.0,0.0,0.0,0.0
3TNL:B,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006920415224913495,0.0,0.29411764705882354,1.0,0.9941463414634146,1.0,0.9826989619377162,0.11072664359861592,0.0034602076124567475,0.7058823529411765,0.0,0.005853658536585366,0.0,0.017301038062283742,0.11072664359861592,0.017301038062283742,0.0,0.0,0.0,0.0,0.0,0.3114186851211073,0.22491349480968856,0.0,0.0,0.0,0.0,0.0,0.19377162629757785,0.3044982698961938,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.24567474048442905,0.0,0.0,0.0,0.0,0.0,0.020761245674740483,0.0657439446366782,0.0,0.0,0.0,0.0,0.0,0.010380622837370242,0.08304498269896192,0.0,0.0,0.0,0.0,0.0,0.0,0.05536332179930796,0.0,0.0,0.0,0.0,0.0
2G7S:A,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.036842105263157884,1.0,0.9897510980966324,1.0,0.9894736842105264,0.06315789473684211,0.005263157894736842,0.963157894736842,0.0,0.008784773060029283,0.0,0.010526315789473684,0.11052631578947368,0.02631578947368421,0.0,0.0,0.0014641288433382134,0.0,0.0,0.2842105263157895,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.3368421052631579,0.2789473684210526,0.0,0.0,0.0,0.0,0.0,0.16842105263157894,0.3894736842105263,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.11578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.08421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.04736842105263158,0.0,0.0,0.0,0.0,0.0
3L4E:A,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099009900990099,0.0,0.01485148514851485,1.0,1.0,1.0,0.99009900990099,0.09405940594059406,0.0,0.8762376237623762,0.0,0.0,0.0,0.0099009900990099,0.10396039603960396,0.04950495049504952,0.10891089108910892,0.0,0.0,0.0,0.0,0.3415841584158416,0.21782178217821785,0.0,0.0,0.0,0.0,0.0,0.21782178217821785,0.2722772277227723,0.0,0.0,0.0,0.0,0.0,0.20297029702970296,0.2673267326732673,0.0,0.0,0.0,0.0,0.0,0.01485148514851485,0.0594059405940594,0.0,0.0,0.0,0.0,0.0,0.01485148514851485,0.054455445544554455,0.0,0.0,0.0,0.0,0.0,0.0,0.07920792079207921,0.0,0.0,0.0,0.0,0.0
4FSA:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0.002881844380403458,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,0.002881844380403458,0.0,0.1930835734870317,1.0,0.9992050874403816,1.0,0.9538904899135446,0.07780979827089338,0.005763688760806916,0.8069164265129684,0.0,0.000794912559618442,0.0,0.04610951008645533,0.1181556195965418,0.04322766570605188,0.0,0.0,0.0,0.0,0.0,0.3227665706051873,0.24495677233429394,0.0,0.0,0.0,0.0,0.0,0.20461095100864554,0.2651296829971181,0.0,0.0,0.0,0.0,0.0,0.21902017291066286,0.276657060518732,0.0,0.0,0.0,0.0,0.0,0.031700288184438034,0.04610951008645533,0.0,0.0,0.0,0.0,0.0,0.02017291066282421,0.069164265129683,0.0,0.0,0.0,0.0,0.0,0.0,0.04610951008645533,0.0,0.0,0.0,0.0,0.0
5MY5:A,1,0,0,0,0,3,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.544,1.0,0.9770378874856488,1.0,1.0,0.064,0.0,0.456,0.0,0.017221584385763492,0.0,0.0,0.10800000000000001,0.044000000000000004,0.0,0.0,0.004592422502870264,0.0,0.0,0.40399999999999997,0.20800000000000002,0.0,0.0,0.001148105625717566,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.168,0.284,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.004,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,0.0,0.0
3LWZ:B,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,1.0,0.9918533604887984,1.0,1.0,0.06206896551724138,0.0,0.9103448275862068,0.0,0.00814663951120163,0.0,0.0,0.2,0.0,0.07586206896551724,0.0,0.0,0.0,0.0,0.3724137931034483,0.2206896551724138,0.0,0.0,0.0,0.0,0.0,0.2275862068965517,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.2689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.06206896551724138,0.0,0.0,0.0,0.0,0.0
3TOT:A,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0047169811320754715,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0,0.09905660377358493,1.0,0.9931318681318682,1.0,0.9764150943396226,0.1320754716981132,0.009433962264150943,0.8867924528301887,0.0,0.005494505494505495,0.0,0.02358490566037736,0.11320754716981132,0.042452830188679236,0.014150943396226415,0.0,0.0013736263736263735,0.0,0.0,0.33962264150943394,0.14622641509433962,0.0,0.0,0.0,0.0,0.0,0.18867924528301888,0.2594339622641509,0.0,0.0,0.0,0.0,0.0,0.18396226415094336,0.3443396226415094,0.0,0.0,0.0,0.0,0.0,0.0330188679245283,0.07547169811320754,0.0,0.0,0.0,0.0,0.0,0.0,0.08490566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0330188679245283,0.0,0.0,0.0,0.0,0.0
2EX0:A,0,0,1,0,0,3,1,2,0,0,0,2,3,0,0,2,0,0,1,1,0,1,0,1,0,0.0025510204081632647,0.012755102040816329,0.0,0.0,0.0,0.0,0.0,0.010204081632653059,0.0,0.6785714285714286,1.0,0.9938414164742108,1.0,1.0,0.12755102040816327,0.0025510204081632647,0.32142857142857145,0.0,0.005388760585065436,0.0,0.0,0.14285714285714285,0.04846938775510204,0.0,0.0,0.0007698229407236335,0.0,0.0,0.3673469387755102,0.22193877551020408,0.0,0.0,0.0,0.0,0.0,0.17346938775510204,0.25255102040816324,0.0,0.0,0.0,0.0,0.0,0.16581632653061226,0.2551020408163265,0.0,0.0,0.0,0.0,0.0,0.010204081632653059,0.08163265306122447,0.0,0.0,0.0,0.0,0.0,0.0,0.07908163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.04591836734693878,0.0,0.0,0.0,0.0,0.0
2R8W:B,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010033444816053512,0.0,0.11036789297658862,1.0,0.9971936389148736,1.0,0.9866220735785952,0.0802675585284281,0.0,0.8896321070234113,0.0,0.002806361085126286,0.0,0.013377926421404682,0.09698996655518397,0.06020066889632107,0.0,0.0,0.0,0.0,0.0,0.3511705685618729,0.20066889632107024,0.0,0.0,0.0,0.0,0.0,0.2040133779264214,0.2508361204013378,0.0,0.0,0.0,0.0,0.0,0.2408026755852843,0.2842809364548495,0.0,0.0,0.0,0.0,0.0,0.010033444816053512,0.05016722408026756,0.0,0.0,0.0,0.0,0.0,0.006688963210702341,0.10702341137123746,0.0,0.0,0.0,0.0,0.0,0.0,0.04682274247491639,0.0,0.0,0.0,0.0,0.0
4IMC:A,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18835616438356165,1.0,0.997148288973384,1.0,0.9828767123287672,0.07191780821917808,0.003424657534246575,0.8116438356164384,0.0,0.0028517110266159697,0.0,0.017123287671232876,0.10616438356164384,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.3321917808219178,0.2054794520547945,0.0,0.0,0.0,0.0,0.0,0.24315068493150685,0.24315068493150685,0.0,0.0,0.0,0.0,0.0,0.2123287671232877,0.3047945205479452,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.06506849315068493,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.09931506849315068,0.0,0.0,0.0,0.0,0.0,0.0,0.03767123287671234,0.0,0.0,0.0,0.0,0.0
4WPG:A,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,2,0,1,1,0,2,0,0.0,0.003484320557491289,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.13240418118466898,1.0,1.0,1.0,0.9163763066202092,0.10452961672473868,0.0,0.8675958188153309,0.0,0.0,0.0,0.07317073170731707,0.10452961672473868,0.05923344947735192,0.0,0.0,0.0,0.0,0.010452961672473868,0.30313588850174217,0.20557491289198607,0.0,0.0,0.0,0.0,0.0,0.2195121951219512,0.313588850174216,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.2299651567944251,0.0,0.0,0.0,0.0,0.0,0.03832752613240418,0.06620209059233449,0.0,0.0,0.0,0.0,0.0,0.010452961672473868,0.06620209059233449,0.0,0.0,0.0,0.0,0.0,0.0,0.055749128919860634,0.0,0.0,0.0,0.0,0.0
1M1P:F,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.9659090909090908,0.9391634980988594,1.0,1.0,0.2272727272727273,0.0,0.8977272727272727,0.03409090909090909,0.05703422053231939,0.0,0.0,0.17045454545454544,0.05681818181818181,0.10227272727272728,0.0,0.0038022813688212928,0.0,0.0,0.3977272727272727,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.2954545454545455,0.0,0.0,0.0,0.0,0.0,0.10227272727272728,0.2954545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.05681818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0
2RB7:B,0,1,0,0,0,0,0,1,1,2,2,0,1,0,0,2,1,1,1,0,0,0,1,0,0,0.005555555555555557,0.005555555555555557,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.6194444444444445,1.0,0.9897070467141726,1.0,0.9833333333333332,0.10555555555555557,0.0027777777777777783,0.3805555555555555,0.0,0.009501187648456056,0.0,0.016666666666666666,0.1388888888888889,0.07777777777777778,0.0,0.0,0.0007917656373713379,0.0,0.0,0.275,0.2722222222222222,0.0,0.0,0.0,0.0,0.0,0.2277777777777777,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.19722222222222224,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.075,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.04444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
2QX0:B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,0.006289308176100629,1.0,0.9980732177263968,1.0,1.0,0.1509433962264151,0.0,0.9119496855345912,0.0,0.0019267822736030828,0.0,0.0,0.15723270440251572,0.06289308176100629,0.08176100628930817,0.0,0.0,0.0,0.0,0.3333333333333333,0.2327044025157233,0.0,0.0,0.0,0.0,0.0,0.20125786163522014,0.220125786163522,0.0,0.0,0.0,0.0,0.0,0.1509433962264151,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.050314465408805034,0.0,0.0,0.0,0.0,0.0
3B4U:A,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003484320557491289,0.0,0.13937282229965156,1.0,0.9990521327014218,1.0,0.9616724738675958,0.06968641114982578,0.0,0.8606271777003485,0.0,0.0009478672985781992,0.0,0.03484320557491289,0.08710801393728224,0.03832752613240418,0.0,0.0,0.0,0.0,0.003484320557491289,0.33797909407665505,0.2264808362369338,0.0,0.0,0.0,0.0,0.0,0.2264808362369338,0.2299651567944251,0.0,0.0,0.0,0.0,0.0,0.2334494773519164,0.3275261324041812,0.0,0.0,0.0,0.0,0.0,0.0313588850174216,0.06620209059233449,0.0,0.0,0.0,0.0,0.0,0.006968641114982578,0.06620209059233449,0.0,0.0,0.0,0.0,0.0,0.003484320557491289,0.04529616724738676,0.0,0.0,0.0,0.0,0.0
3TIV:B,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,2,4,1,1,1,1,2,0,0.002325581395348837,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.018604651162790697,0.0,0.5116279069767442,1.0,0.997995991983968,1.0,0.9627906976744186,0.12093023255813952,0.0,0.4883720930232558,0.0,0.002004008016032064,0.0,0.034883720930232565,0.11162790697674416,0.055813953488372085,0.0,0.0,0.0,0.0,0.002325581395348837,0.313953488372093,0.2581395348837209,0.0,0.0,0.0,0.0,0.0,0.17906976744186046,0.27674418604651163,0.0,0.0,0.0,0.0,0.0,0.2186046511627907,0.2255813953488372,0.0,0.0,0.0,0.0,0.0,0.02558139534883721,0.06744186046511629,0.0,0.0,0.0,0.0,0.0,0.0069767441860465115,0.06279069767441861,0.0,0.0,0.0,0.0,0.0,0.002325581395348837,0.04883720930232558,0.0,0.0,0.0,0.0,0.0
4RLQ:A,1,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0019305019305019305,0.0,0.0,0.0,0.0,0.0,0.003861003861003861,0.0,0.7084942084942085,1.0,0.9977985690698954,1.0,0.9285714285714286,0.12355212355212356,0.0019305019305019305,0.2915057915057915,0.0,0.002201430930104568,0.0,0.05984555984555984,0.12934362934362933,0.05984555984555984,0.0,0.0,0.0,0.0,0.011583011583011579,0.3185328185328185,0.2471042471042471,0.0,0.0,0.0,0.0,0.0,0.18725868725868725,0.28378378378378377,0.0,0.0,0.0,0.0,0.0,0.1833976833976834,0.2335907335907336,0.0,0.0,0.0,0.0,0.0,0.03474903474903475,0.06756756756756757,0.0,0.0,0.0,0.0,0.0,0.019305019305019305,0.06177606177606178,0.0,0.0,0.0,0.0,0.0,0.0,0.04247104247104247,0.0,0.0,0.0,0.0,0.0
5HYL:A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007194244604316547,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.02877697841726619,0.0,0.2014388489208633,1.0,0.9702127659574468,1.0,0.9928057553956836,0.1223021582733813,0.0,0.7985611510791367,0.0,0.02127659574468085,0.0,0.007194244604316547,0.08633093525179858,0.03597122302158273,0.0,0.0,0.00851063829787234,0.0,0.0,0.28776978417266186,0.10071942446043164,0.0,0.0,0.0,0.0,0.0,0.30935251798561153,0.20863309352517986,0.0,0.0,0.0,0.0,0.0,0.14388489208633093,0.4172661870503597,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.1079136690647482,0.0,0.0,0.0,0.0,0.0,0.0,0.06474820143884892,0.0,0.0,0.0,0.0,0.0,0.0,0.05035971223021583,0.0,0.0,0.0,0.0,0.0
4U8F:A,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009389671361502348,1.0,0.9974160206718348,1.0,0.9389671361502347,0.07981220657276995,0.0,0.9859154929577464,0.0,0.002583979328165375,0.0,0.06103286384976527,0.09859154929577464,0.06572769953051644,0.004694835680751174,0.0,0.0,0.0,0.0,0.3661971830985916,0.14553990610328638,0.0,0.0,0.0,0.0,0.0,0.18779342723004694,0.29107981220657275,0.0,0.0,0.0,0.0,0.0,0.22535211267605634,0.2863849765258216,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.07981220657276995,0.0,0.0,0.0,0.0,0.0,0.009389671361502348,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.06103286384976527,0.0,0.0,0.0,0.0,0.0
