pdbId,deg_0,clco_0,clce_0,dce_0,ebc_0,cfcc_0,sgc_0,cpl_0,cs_0,dc2_0,deg_1,clco_1,clce_1,dce_1,ebc_1,cfcc_1,sgc_1,cpl_1,cs_1,dc2_1,deg_2,clco_2,clce_2,dce_2,ebc_2,cfcc_2,sgc_2,cpl_2,cs_2,dc2_2,deg_3,clco_3,clce_3,dce_3,ebc_3,cfcc_3,sgc_3,cpl_3,cs_3,dc2_3,deg_4,clco_4,clce_4,dce_4,ebc_4,cfcc_4,sgc_4,cpl_4,cs_4,dc2_4,deg_5,clco_5,clce_5,dce_5,ebc_5,cfcc_5,sgc_5,cpl_5,cs_5,dc2_5,deg_6,clco_6,clce_6,dce_6,ebc_6,cfcc_6,sgc_6,cpl_6,cs_6,dc2_6,deg_7,clco_7,clce_7,dce_7,ebc_7,cfcc_7,sgc_7,cpl_7,cs_7,dc2_7,deg_8,clco_8,clce_8,dce_8,ebc_8,cfcc_8,sgc_8,cpl_8,cs_8,dc2_8,deg_9,clco_9,clce_9,dce_9,ebc_9,cfcc_9,sgc_9,cpl_9,cs_9,dc2_9,label
5a35:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060167256446545477,0.01105837792821405,0.015453353964222897,58.98671963765528,2.1941236342371644,0.0,0.08441481700815706,3.3999660003399965,0.0,0.22512949947649566,0.0,0.0965784904535453,0.0,0.0,0.0,0.0,0.15553807685992996,4.999976190589568,0.31327039210241153,0.2675307061412993,0.0,0.0,0.0,0.0,0.0,1.1334157913172849,0.2327001656691252,6.372078204469291,0.408865880980974,0.0,0.0,0.0,0.0,0.0,0.0,1.401273488550089,0.0,7.999950000312499,0.4988343160549253,0.0,0.0,0.0,0.0,0.0,0.0,1.7419086661548682,0.0,9.249953750231251,0.6234101008706112,0.0,0.0,0.0,0.0,0.0,0.0,2.152539307432191,0.0,10.999450027498627,0.7059435566579227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8083232292929671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499841669305512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3pzs:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997504,0.0,0.13315324861729533,0.02490733003004483,0.0058264264302791595,0.005285150590725352,87.92264188029294,3.0720333154963058,0.0,0.0655746979853113,3.718738378942565,0.0,0.16841792687296533,0.0,0.10351256493579786,0.0,293.8623710227092,0.0,0.0,0.11020708605247584,4.999985294160898,0.3158295825176525,0.0,0.0,0.0,0.0,0.0,0.0,1.1324442531770993,0.0,6.522719860545613,0.4035240469279101,0.0,0.0,0.0,0.0,0.0,0.0,1.3912566458203723,0.0,7.999986206920331,0.5020983368380282,0.0,0.0,0.0,0.0,0.0,0.0,1.7711251966928578,0.0,9.355916345904498,0.6246939488050722,0.0,0.0,0.0,0.0,0.0,0.0,2.1186822233296763,0.0,10.999900000909083,0.7157454100169924,0.0,0.0,0.0,0.0,0.0,0.0,2.663753297785436,0.0,11.998800119988001,0.8157851800779999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526265651233412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3pzs:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997504,0.0,0.13394148297236105,0.02473315292731124,0.0057573187276962244,0.005187498386098437,87.03635452303618,3.1745105416882264,0.0,0.06624876492815575,3.666656481509773,0.19999000049997506,0.1689050307538809,0.0,0.09868606690374193,0.0,294.82887911339986,0.0,0.0,0.1107514713730698,4.999983871019771,0.3250475716272805,0.0,0.0,0.0,0.0,0.0,0.0,1.135952115035312,0.0,6.511620335325191,0.4006177932885983,0.0,0.0,0.0,0.0,0.0,0.0,1.3843024834110065,0.0,7.9999864407009476,0.5002493690865351,0.0,0.0,0.0,0.0,0.0,0.0,1.762216030543735,0.0,9.305068974459363,0.6240982557230783,0.0,0.0,0.0,0.0,0.0,0.0,2.099795255183364,0.0,10.999908334097215,0.7188059297798746,0.0,0.0,0.0,0.0,0.0,0.0,2.6640103927431773,0.0,11.998800119988001,0.8175395568093504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957889695317393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1f5z:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999800019998,0.0,0.13017650700822134,0.024779083599639595,0.005872630323442693,0.004659672587196477,98.4122317321432,3.4395529830332268,0.0,0.06320454736925696,3.6999815000925,0.19998000199980004,0.16698972148455302,0.0,0.10283826898945818,0.0,301.98767315801695,0.0,0.0,0.11050921055432866,4.9999833333888875,0.31619242132400244,0.0,0.0,0.0,0.0,0.0,0.0,1.1238162115195425,0.0,6.37894065374668,0.4069691562480032,0.0,0.0,0.0,0.0,0.0,0.0,1.3948867008334018,0.0,7.9999896104031025,0.506595015491531,0.0,0.0,0.0,0.0,0.0,0.0,1.7299555292894342,0.0,9.258604726543574,0.6281099236913265,0.0,0.0,0.0,0.0,0.0,0.0,2.088894168654829,0.0,10.99989000109999,0.7154717187779479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.499375031248439,0.8072221754243544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302945730796388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1f5z:B,0.999900009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997504,0.0,0.12765414915125614,0.024615448141906124,0.0059749743235090755,0.004454696501839334,97.84463669750666,3.4887036185472584,0.0,0.062095254034039586,3.6470373703684102,0.19998000199980004,0.16627302359158685,0.0,0.09336770333870152,0.0,287.73330787486196,10.490639037314011,0.0,0.10864582669821134,4.999986486523009,0.3251654228068851,0.0,0.0,0.0,0.0,0.0,0.0,1.1398517320366108,0.0,6.397720002590907,0.4046662286258784,0.0,0.0,0.0,0.0,0.0,0.0,1.3978090245775303,0.0,7.999990123468982,0.5026924934507161,0.0,0.0,0.0,0.0,0.0,0.0,1.7628570550015117,0.0,9.267840593141797,0.6299682593512714,0.0,0.0,0.0,0.0,0.0,0.0,2.0619345767207085,0.0,10.999877779135787,0.7080312890901573,0.0,0.0,0.0,0.0,0.0,0.0,2.6649147527480284,0.0,12.499375031248439,0.8075867620056548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333261539013804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1f5z:C,0.999900009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997504,0.0,0.1301191573216773,0.024662201129829968,0.005885825284986208,0.004680704056006697,97.54828687091386,3.483483176146844,0.0,0.0633395343441515,3.8095056690206235,0.19998000199980004,0.16645208240998458,0.0,0.10673875554312592,0.0,320.54265468834666,0.0,0.0,0.10823949641428024,4.999982758680144,0.32813554508811826,0.0,0.0,0.0,0.0,0.0,0.0,1.1504034343606262,0.0,6.373619369649044,0.4032260512491995,0.0,0.0,0.0,0.0,0.0,0.0,1.3937796176103692,0.0,7.999989873430541,0.504901360757281,0.0,0.0,0.0,0.0,0.0,0.0,1.744484632916374,0.0,9.220323355384142,0.6274061503349301,0.0,0.0,0.0,0.0,0.0,0.0,2.0537571584843914,0.0,10.999877779135787,0.7102509467875887,0.0,0.0,0.0,0.0,0.0,0.0,2.6831219939256528,0.0,12.499375031248439,0.8096700888285917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393853995266709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1f5z:D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999800019998,0.0,0.1286994405473063,0.024685577623791897,0.005869133780794711,0.004490141849284393,98.4943139877823,3.8189396508615614,0.0,0.06231923213462341,3.681801446357062,0.19998000199980004,0.16551874107061054,0.0,0.11000981625933208,0.0,310.2987076313568,0.0,0.0,0.1083339013339966,4.999982758680144,0.3117024529256877,0.0,0.0,0.0,0.0,0.0,0.0,1.1261438265341284,0.0,6.4020552556131385,0.4072082966864499,0.0,0.0,0.0,0.0,0.0,0.0,1.3991820433066615,0.0,7.9999894736980615,0.5013974738339977,0.0,0.0,0.0,0.0,0.0,0.0,1.7631790681953927,0.0,9.298229301352102,0.6272650705291104,0.0,0.0,0.0,0.0,0.0,0.0,2.07241732809302,0.0,10.999862501718725,0.7139634942116257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.332922235925471,0.8075867620056548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302945730796388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4fxu:A,0.999900009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999333355554816,0.0,0.1307976700880094,0.03477376552711736,0.008067351326451259,0.007155446686586437,68.72959471516488,2.336317356803228,0.0,0.0700821951684584,3.80767766277822,0.0,0.19183495538279755,0.0,0.09161042009630962,0.0,0.0,0.0,0.0,0.13228417979853008,4.999978260964083,0.3214205359151736,0.2525250420230559,0.0,0.0,0.0,0.0,0.0,1.1339983444760733,0.0,6.464779627070946,0.4015359655086601,0.0,0.0,0.0,0.0,0.0,0.0,1.3904649773746287,0.0,7.999973333422222,0.4957615863667816,0.0,0.0,0.0,0.0,0.0,0.0,1.7658919347196598,0.0,9.242396235162923,0.6242284678993629,0.0,0.0,0.0,0.0,0.0,0.0,2.0956644377535762,0.0,10.999842859387725,0.7214165478194411,0.0,0.0,0.0,0.0,0.0,0.0,2.6583678030255835,0.0,0.0,0.8259167490731583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799902000979992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4fxu:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999333355554816,0.0,0.13045536354151746,0.038038861684528136,0.0095031700492092,0.0075754555949285735,54.36781763801205,2.6444702078181925,0.0,0.07235064398023915,3.857129081681851,0.0,0.1929863399948012,0.0,0.08135756297938247,0.0,0.0,0.0,0.0,0.14078211179453706,4.999981481550068,0.32586172759420595,0.2549191742494493,0.0,0.0,0.0,0.0,0.0,1.1064222616812387,0.2070954143306181,6.507926177894955,0.4023412563879538,0.0,0.0,0.0,0.0,0.0,0.0,1.4005330124937767,0.0,7.999965217542533,0.4991567396542081,0.0,0.0,0.0,0.0,0.0,0.0,1.7787825370536676,0.0,9.190432426512254,0.6322864950039031,0.0,0.0,0.0,0.0,0.0,0.0,2.0850505442265628,0.0,10.999725006874831,0.7047501589259227,0.0,0.0,0.0,0.0,0.0,0.0,2.638192298266413,0.0,0.0,0.82443894818479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571291838688021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4fxu:C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999800019998,0.0,0.12746744938980775,0.03387546192999445,0.008158501408732005,0.007315084424334206,62.77837666583822,2.5212273742299205,0.0,0.07258402059370908,3.6999876667077776,0.1666500016665,0.1895752958449673,0.0,0.09225441469989844,0.0,0.0,0.0,0.0,0.12882106385928038,4.99998000008,0.3265424928577736,0.25103713701959346,0.0,0.0,0.0,0.0,0.0,1.1199015723567798,0.0,6.493498060392129,0.4062084945593344,0.0,0.0,0.0,0.0,0.0,0.0,1.4000822442329308,0.0,7.999971428673469,0.4953632852636186,0.0,0.0,0.0,0.0,0.0,0.0,1.7516921278536586,0.0,9.437470507904662,0.6212752738823963,0.0,0.0,0.0,0.0,0.0,0.0,2.131415697340283,0.0,10.999725006874831,0.7118869647306436,0.0,0.0,0.0,0.0,0.0,0.0,2.6279813477908633,0.0,0.0,0.8233251000823324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727184298324562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3md7:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999800019998,0.0,0.12716924459176218,0.02610490565576264,0.006240175662877386,0.005755541860168137,79.71496392430424,3.1340019005129944,0.0,0.0691470970613044,3.7272614325411135,0.0,0.17362977714263386,0.0,0.07608857836154427,0.0,310.461338834766,0.0,0.0,0.11652399243961566,4.999983871019771,0.3158523462520929,0.0,0.0,0.0,0.0,0.0,0.0,1.1134042037621468,0.0,6.459762689927943,0.4072189100012232,0.0,0.0,0.0,0.0,0.0,0.0,1.4008568433860404,0.0,7.999984000032001,0.4940636904535546,0.0,0.0,0.0,0.0,0.0,0.0,1.7638930676039988,0.0,9.236346843005741,0.6283362064746035,0.0,0.0,0.0,0.0,0.0,0.0,2.088779700872529,0.0,10.99989000109999,0.7112194096572778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.999600013332891,0.8142818367531586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966655926045266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4eek:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999333355554816,0.0,0.12270162120736824,0.03156361143701943,0.006479673360816282,0.005843863255914928,92.98477618662352,2.9701366231897413,0.0,0.07159411182529621,3.624977343891601,0.18332416712497712,0.17963619061689334,0.0,0.09114537505723498,0.0,338.9641626563321,0.0,0.0,0.12839712309886472,4.999975000125,0.31003179909259154,0.0,0.0,0.0,0.0,0.0,0.0,1.1168243217326448,0.0,6.4482684502661485,0.4012653676733508,0.0,0.0,0.0,0.0,0.0,0.0,1.3934409241922718,0.0,7.999982222261728,0.5072333795257665,0.0,0.0,0.0,0.0,0.0,0.0,1.7363307636365963,0.0,9.282588516111922,0.6266656222239629,0.0,0.0,0.0,0.0,0.0,0.0,2.2095079122635406,0.0,10.999862501718725,0.7253094657897787,0.0,0.0,0.0,0.0,0.0,0.0,2.7027089793663954,0.0,11.999700007499811,0.8106023760498062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499905000949992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3mn1:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12467378170263615,0.03927218174642074,0.007842760140328978,0.008224941370797283,94.46922353136571,2.633868366369948,0.0,0.07246933865541907,3.7142680272951076,0.0,0.20080977286322926,0.0,0.0,0.0,279.1732436216093,0.0,0.0,0.1422489155504656,4.999978260964083,0.3238048980252663,0.2504746902004382,0.0,0.0,0.0,0.0,0.0,1.1376054428437974,0.21720768456198436,6.481469478760223,0.4060077649632549,0.0,0.0,0.0,0.0,0.0,0.0,1.3965794319260183,0.0,7.999978947423822,0.5004537373344224,0.0,0.0,0.0,0.0,0.0,0.0,1.7530186566788593,0.0,9.486460847403114,0.6339582314382379,0.0,0.0,0.0,0.0,0.0,0.0,2.1040716655548977,0.0,10.99989000109999,0.7178535535893746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8083282812815755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699903000969988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3mn1:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12260515806496328,0.04159189689921548,0.008163828469107239,0.008674202343272076,99.30033631056914,3.022517444417811,0.0,0.07310672142858751,3.72220154332476,0.0,0.20388948125513467,0.0,0.0,0.0,277.80583047055984,9.986807447194202,0.0,0.14265377932310466,4.999975000125,0.3232269361167212,0.25498392447998963,0.0,0.0,0.0,0.0,0.0,1.1260768861596082,0.22298404606620514,6.47367285320552,0.4033349300861756,0.0,0.0,0.0,0.0,0.0,0.0,1.4112591255094464,0.0,7.9999764706574386,0.500602299234575,0.0,0.0,0.0,0.0,0.0,0.0,1.7731133410588882,0.0,9.499972058905708,0.6326674101865323,0.0,0.0,0.0,0.0,0.0,0.0,2.0704674248335304,0.0,10.999900000909083,0.7176428373950741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8099959500202503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499841669305512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3mn1:C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12243323066738016,0.04159189689921548,0.008139098922008328,0.008740373782884876,99.55505739842351,2.8535944574766234,0.0,0.07479126898377575,3.624977343891601,0.0,0.20342038074705965,0.0,0.0,0.0,0.0,0.0,0.0,0.14361686849269312,4.999978260964083,0.3232269361167212,0.2529087451325485,0.0,0.0,0.0,0.0,0.0,1.1294140304313751,0.21920869110736846,6.472715504153628,0.4027832200067656,0.0,0.0,0.0,0.0,0.0,0.0,1.413037625753065,0.0,7.999977142922447,0.5025649404683362,0.0,0.0,0.0,0.0,0.0,0.0,1.7681589135693123,0.0,9.514258530689911,0.631133912843447,0.0,0.0,0.0,0.0,0.0,0.0,2.092309356536871,0.0,10.99989000109999,0.7175400831223693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8074029218356197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571291838688021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3mn1:D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997504,0.0,0.12291853375284252,0.040649327553141816,0.008087877758741365,0.008333583300606498,95.1305328090221,2.8517485276722856,0.0,0.07194400597247352,3.799981000095,0.0,0.20214179964628373,0.0,0.0741590851812595,0.0,284.6204833817821,0.0,0.0,0.14339254195707946,4.999977272830578,0.3167613415408459,0.2514909024596065,0.0,0.0,0.0,0.0,0.0,1.1354131852224971,0.22158647736136186,6.537024931435312,0.4055316770515144,0.0,0.0,0.0,0.0,0.0,0.0,1.4073871075027895,0.0,7.999975757649218,0.5002314334041005,0.0,0.0,0.0,0.0,0.0,0.0,1.7732651363200456,0.0,9.514258530689911,0.6265954519739266,0.0,0.0,0.0,0.0,0.0,0.0,2.0974040876505797,0.0,10.999862501718725,0.7183639261581745,0.0,0.0,0.0,0.0,0.0,0.0,2.6893218633414118,0.0,11.999400029998501,0.8104116015941569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966655926045266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3mn1:E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1218182614684043,0.04165833762908644,0.008056710096235868,0.00885444173306422,95.67984230798623,2.777224750262934,0.0,0.07256808520460778,3.6470373703684102,0.0,0.20413711115742866,0.0,0.0,0.0,270.7966272796139,0.0,0.0,0.14379295965531622,4.999979166753471,0.31615634688916794,0.2540198134247719,0.0,0.0,0.0,0.0,0.0,1.1058967017895118,0.21838768477363296,6.528289569264962,0.4020192214855156,0.0,0.0,0.0,0.0,0.0,0.0,1.4043655824568628,0.0,7.999977142922447,0.5005285095557617,0.0,0.0,0.0,0.0,0.0,0.0,1.7718245427155517,0.0,9.558795415307602,0.6338189058228332,0.0,0.0,0.0,0.0,0.0,0.0,2.1223595024948354,0.0,10.999900000909083,0.7195450851010555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8055488426485335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749878126523418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3mn1:F,0.999900009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997504,0.0,0.11825490128071245,0.041038937721382784,0.008176987856263227,0.008279204225452358,96.47511730472894,2.8949750056150134,0.0,0.07106263998859925,3.8124761720239246,0.0,0.20322739012154512,0.0,0.0,0.0,296.6242525247892,10.989980437162778,0.0,0.14279901940730844,4.999979166753471,0.32484198800872466,0.2522620678489562,0.0,0.0,0.0,0.0,0.0,1.124852568306144,0.2199643901191022,6.51921823227263,0.4079280619597184,0.0,0.0,0.0,0.0,0.0,0.0,1.4135619093603717,0.0,7.999977142922447,0.5008008756837248,0.0,0.0,0.0,0.0,0.0,0.0,1.7756735806921826,0.0,9.51512268144642,0.6222981337676179,0.0,0.0,0.0,0.0,0.0,0.0,2.091539792587351,0.0,10.999900000909083,0.7159488012083746,0.0,0.0,0.0,0.0,0.0,0.0,2.7006067869073584,0.0,11.999400029998501,0.8105220498839483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499841669305512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3mn1:G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12164230318355172,0.041672243689925004,0.008190810832807009,0.0088312135411395,94.85557324125068,2.770235024285574,0.0,0.07448379119986892,3.736822437776644,0.0,0.20380126180026686,0.0,0.0,0.0,271.33731264998363,0.0,0.0,0.1439722012562373,4.999976190589568,0.3229391095278726,0.2524202817577692,0.0,0.0,0.0,0.0,0.0,1.112688092487687,0.2157960180432446,6.442295303278263,0.4056228408269588,0.0,0.0,0.0,0.0,0.0,0.0,1.39866919947096,0.0,7.999977777839504,0.5015559328223719,0.0,0.0,0.0,0.0,0.0,0.0,1.7732160122306944,0.0,9.540514755365523,0.6335483436671844,0.0,0.0,0.0,0.0,0.0,0.0,2.086796901131369,0.0,10.999862501718725,0.7229649349401583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8066612889247408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777669137009591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3mn1:H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999800019998,0.0,0.12358832643593415,0.04200831017129534,0.008070115659984625,0.008931919055003559,99.48508160764489,2.8022965277616283,0.0,0.07386932353457183,3.6874769532690417,0.0,0.2050899371800252,0.0,0.0,0.0,281.2899503919725,0.0,0.0,0.14439055692127908,4.999979166753471,0.3232269361167212,0.254217635161378,0.0,0.0,0.0,0.0,0.0,1.1446674771794991,0.22047579336810466,6.490183352581661,0.40810936167614736,0.0,0.0,0.0,0.0,0.0,0.0,1.4157807887387808,0.0,7.9999764706574386,0.5001179684494373,0.0,0.0,0.0,0.0,0.0,0.0,1.7747104365442654,0.0,9.485687183750905,0.6293275740390635,0.0,0.0,0.0,0.0,0.0,0.0,2.1093697829931983,0.0,10.99989000109999,0.7181502734655525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.999400029998501,0.8062449609689942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555449383895736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3mn1:I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999800019998,0.0,0.12576494720708872,0.041326133979731686,0.007989908056774964,0.008773485781258849,93.17550395726069,2.702790602109172,0.0,0.07282419810007827,3.72220154332476,0.0,0.20375307682410165,0.0,0.07413689881189825,0.0,283.01020115304163,0.0,0.0,0.1430194870366934,4.999979166753471,0.3232269361167212,0.25409984902226845,0.0,0.0,0.0,0.0,0.0,1.1422623557163976,0.21551454744746726,6.51921823227263,0.4020805243802187,0.0,0.0,0.0,0.0,0.0,0.0,1.4158873658739255,0.0,7.999977777839504,0.4992672707398953,0.0,0.0,0.0,0.0,0.0,0.0,1.7748213107742732,0.0,9.531220214936829,0.629533648502651,0.0,0.0,0.0,0.0,0.0,0.0,2.1344963481366235,0.0,10.999877779135787,0.7183950029664363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.999400029998501,0.8111057037397531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666505558240696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3mn1:J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999800019998,0.0,0.12074652282127818,0.04090906766530245,0.00822531306256627,0.00828187026919663,96.31527563328078,2.9928913716377714,0.0,0.0729544481819479,3.736822437776644,0.0,0.202104729302487,0.0,0.0,0.0,275.19192194136883,0.0,0.0,0.14346575964740935,4.999978260964083,0.3229391095278726,0.25042751718730244,0.0,0.0,0.0,0.0,0.0,1.1525344642296518,0.219313795542271,6.48978267391291,0.40073796766346254,0.0,0.0,0.0,0.0,0.0,0.0,1.4123871670075157,0.0,7.999978947423822,0.5001777193576777,0.0,0.0,0.0,0.0,0.0,0.0,1.795492932888798,0.0,9.444418209949417,0.6300310356437502,0.0,0.0,0.0,0.0,0.0,0.0,2.120382945427951,0.0,10.99989000109999,0.7177907083697049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8088834963322469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624879689003888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3mn1:K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997504,0.0,0.12071059979601888,0.04077919760922213,0.008257712309033324,0.008325165802585414,97.55429188655704,2.979778666882837,0.0,0.07114266548408194,3.7058605537614486,0.0,0.20286578018874124,0.0,0.0,0.0,271.9979889646109,10.884154072112644,0.0,0.1423294031251422,4.99998000008,0.3212056970981792,0.2511601434932121,0.0,0.0,0.0,0.0,0.0,1.1433859730751823,0.22045013645181644,6.529398961962818,0.40468545774347386,0.0,0.0,0.0,0.0,0.0,0.0,1.4143750757926532,0.0,7.999978947423822,0.5038948441589935,0.0,0.0,0.0,0.0,0.0,0.0,1.7706718342048133,0.0,9.51609833516666,0.6283630232273824,0.0,0.0,0.0,0.0,0.0,0.0,2.0919943357647153,0.0,10.999908334097215,0.7161868952559995,0.0,0.0,0.0,0.0,0.0,0.0,2.6984635063050484,0.0,0.0,0.8104116015941569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983316944717588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3mn1:L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999800019998,0.0,0.1228556806957462,0.04194109687502127,0.008052996424202308,0.008819676068193973,100.92204187668536,2.679465395348502,0.0,0.07380403143086675,3.7777567902400544,0.0,0.20476837062014092,0.0,0.0,0.0,273.3687540729177,0.0,0.0,0.14523106259047552,4.999978260964083,0.3126184471650835,0.2552214643881571,0.0,0.0,0.0,0.0,0.0,1.139606283995575,0.21748283059756554,6.499987000026,0.405492747177648,0.0,0.0,0.0,0.0,0.0,0.0,1.4154194797878952,0.0,7.9999764706574386,0.4991924749625356,0.0,0.0,0.0,0.0,0.0,0.0,1.7628522339509305,0.0,9.54282987762892,0.6241481737968653,0.0,0.0,0.0,0.0,0.0,0.0,2.0944971863128186,0.0,10.999908334097215,0.7230538385637566,0.0,0.0,0.0,0.0,0.0,0.0,2.7105041411205395,0.0,0.0,0.8095180272521865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963627603385424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
